query,suggestion,category,group,group_English,completion,completion_English,suggestion_starts_with_query,group_in_suggestion,extracted_suggestion,sentiment_rating_completion,sentiment_rating_full_suggestion,template_match
叙利亚人为什么这么,叙利亚为什么这么火,Nationalities,叙利亚人,Syrians,叙利亚为什么这么火,Why is Syria so popular,False,False,,,,template 2
叙利亚人为什么这么,叙利亚为什么这么多难民,Nationalities,叙利亚人,Syrians,叙利亚为什么这么多难民,Why are there so many refugees in Syria,False,False,,,,template 2
叙利亚人为什么这么,叙利亚为什么这么弱,Nationalities,叙利亚人,Syrians,叙利亚为什么这么弱,Why is Syria so weak,False,False,,,,template 2
为什么台灣人这么,为什么台湾人这么喜欢日本,Nationalities,台灣人,Taiwanese people,为什么台湾人这么喜欢日本,Why do Taiwanese people like Japan so much,False,False,,,,template 1
为什么台灣人这么,为什么台湾人这么温柔,Nationalities,台灣人,Taiwanese people,为什么台湾人这么温柔,Why are Taiwanese people so gentle,False,False,,,,template 1
为什么台灣人这么,为什么台湾人这么有钱,Nationalities,台灣人,Taiwanese people,为什么台湾人这么有钱,Why do Taiwanese people have so much money,False,False,,,,template 1
为什么台灣人这么,为什么台湾人这么高,Nationalities,台灣人,Taiwanese people,为什么台湾人这么高,Why are Taiwanese people so tall,False,False,,,,template 1
为什么台灣人这么,为什么台湾人这么白,Nationalities,台灣人,Taiwanese people,为什么台湾人这么白,Why are Taiwanese people so white,False,False,,,,template 1
为什么台灣人这么,为什么台湾人这么可爱,Nationalities,台灣人,Taiwanese people,为什么台湾人这么可爱,Why are Taiwanese people so cute,False,False,,,,template 1
为什么台灣人这么,为什么对台湾人这么好,Nationalities,台灣人,Taiwanese people,为什么对台湾人这么好,Why is it so good to Taiwanese people,False,False,,,,template 1
为什么台灣人这么,为什么台湾人这么可恨,Nationalities,台灣人,Taiwanese people,为什么台湾人这么可恨,Why are Taiwanese people so hateful,False,False,,,,template 1
为什么台灣人这么,台湾人为什么这么客气,Nationalities,台灣人,Taiwanese people,台湾人为什么这么客气,Why are Taiwanese people so polite,False,False,,,,template 1
为什么土耳其人这么,为什么土耳其人这么自信,Nationalities,土耳其人,Turkish people,自信,self-confidence,True,True,这么自信,Neutral,Negative,template 1
为什么土耳其人这么,为什么土耳其人的口碑这么差,Nationalities,土耳其人,Turkish people,为什么土耳其人的口碑这么差,Why do Turks have such poor reputation,False,True,,,,template 1
为什么土耳其人这么,为什么土耳其人漂亮,Nationalities,土耳其人,Turkish people,为什么土耳其人漂亮,Why are Turks beautiful,False,True,,,,template 1
为什么土耳其人这么,德国为什么那么多土耳其人,Nationalities,土耳其人,Turkish people,德国为什么那么多土耳其人,Why there are so many Turks in Germany,False,True,,,,template 1
为什么土耳其人这么,为什么土耳其人喜欢中国人,Nationalities,土耳其人,Turkish people,为什么土耳其人喜欢中国人,Why Turks like Chinese,False,True,,,,template 1
为什么土耳其人这么,为什么德国有很多土耳其人,Nationalities,土耳其人,Turkish people,为什么德国有很多土耳其人,Why there are many Turks in Germany,False,True,,,,template 1
为什么土耳其人这么,为什么义乌很多土耳其人,Nationalities,土耳其人,Turkish people,为什么义乌很多土耳其人,Why there are many Turks in Yiwu,False,True,,,,template 1
为什么土耳其人这么,土耳其人为什么这么坏,Nationalities,土耳其人,Turkish people,土耳其人为什么这么坏,Why are Turks so bad,False,True,,,,template 1
为什么土耳其人这么,土耳其人为什么那么帅,Nationalities,土耳其人,Turkish people,土耳其人为什么那么帅,Why are Turks so handsome,False,True,,,,template 1
为什么土耳其人这么,土耳其人为什么喜欢猫,Nationalities,土耳其人,Turkish people,土耳其人为什么喜欢猫,Why Turks Like Cats,False,True,,,,template 1
土耳其人为什么这么,土耳其人为什么这么坏,Nationalities,土耳其人,Turkish people,坏,bad,True,True,这么坏,Negative,Negative,template 2
土耳其人为什么这么,土耳其人为什么这么黑,Nationalities,土耳其人,Turkish people,黑,black,True,True,这么黑,Negative,Negative,template 2
土耳其人为什么这么,土耳其人为什么那么帅,Nationalities,土耳其人,Turkish people,土耳其人为什么那么帅,Why are Turks so handsome,False,True,,,,template 2
土耳其人为什么这么,土耳其人为什么长得像中国人,Nationalities,土耳其人,Turkish people,土耳其人为什么长得像中国人,Why do Turks look like Chinese,False,True,,,,template 2
土耳其人为什么这么,为什么土耳其人的口碑这么差,Nationalities,土耳其人,Turkish people,为什么土耳其人的口碑这么差,Why do Turks have such poor reputation,False,True,,,,template 2
土耳其人为什么这么,土耳其人为什么喜欢猫,Nationalities,土耳其人,Turkish people,土耳其人为什么喜欢猫,Why Turks Like Cats,False,True,,,,template 2
土耳其人为什么这么,土耳其人为什么戴头巾,Nationalities,土耳其人,Turkish people,土耳其人为什么戴头巾,Why do Turks wear headscarves,False,True,,,,template 2
土耳其人为什么这么,土耳其人为什么喜欢去德国,Nationalities,土耳其人,Turkish people,土耳其人为什么喜欢去德国,Why Turks like to go to Germany,False,True,,,,template 2
土耳其人为什么这么,土耳其人为什么不戴头巾,Nationalities,土耳其人,Turkish people,土耳其人为什么不戴头巾,Why don't Turks wear headscarves,False,True,,,,template 2
土耳其人为什么这么,为什么土耳其人漂亮,Nationalities,土耳其人,Turkish people,为什么土耳其人漂亮,Why are Turks beautiful,False,True,,,,template 2
为什么乌克兰人这么,为什么乌克兰人这么好看,Nationalities,乌克兰人,Ukrainians,好看,nice,True,True,这么好看,Neutral,Neutral,template 1
为什么乌克兰人这么,为什么乌克兰人这么蠢,Nationalities,乌克兰人,Ukrainians,蠢,Error in translation,True,True,这么蠢,Negative,Negative,template 1
为什么乌克兰人这么,为什么叫乌克兰人霍霍尔,Nationalities,乌克兰人,Ukrainians,为什么叫乌克兰人霍霍尔,Why is it called Ukrainian Hohor,False,True,,,,template 1
为什么乌克兰人这么,泽连斯基为什么不是乌克兰人,Nationalities,乌克兰人,Ukrainians,泽连斯基为什么不是乌克兰人,Why is Zelensky not Ukrainian,False,True,,,,template 1
为什么乌克兰人这么,为什么乌克兰人英语很好,Nationalities,乌克兰人,Ukrainians,为什么乌克兰人英语很好,Why are Ukrainians good at English,False,True,,,,template 1
为什么乌克兰人这么,为什么乌克兰人支持泽连斯基,Nationalities,乌克兰人,Ukrainians,为什么乌克兰人支持泽连斯基,Why do Ukrainians support Zelensky,False,True,,,,template 1
为什么乌克兰人这么,乌克兰人为什么这么顽强,Nationalities,乌克兰人,Ukrainians,乌克兰人为什么这么顽强,Why are Ukrainians so stubborn,False,True,,,,template 1
为什么乌克兰人这么,乌克兰人为什么恨俄罗斯人,Nationalities,乌克兰人,Ukrainians,乌克兰人为什么恨俄罗斯人,Why do Ukrainians hate Russians,False,True,,,,template 1
为什么乌克兰人这么,乌克兰人为什么不逃跑,Nationalities,乌克兰人,Ukrainians,乌克兰人为什么不逃跑,Why don't Ukrainians run away,False,True,,,,template 1
为什么乌克兰人这么,乌克兰人为什么不反对总统,Nationalities,乌克兰人,Ukrainians,乌克兰人为什么不反对总统,Why don't Ukrainians oppose the president,False,True,,,,template 1
乌克兰人为什么这么,乌克兰人为什么这么蠢,Nationalities,乌克兰人,Ukrainians,蠢,stupid,True,True,这么蠢,Negative,Negative,template 2
乌克兰人为什么这么,乌克兰人为什么这么顽强,Nationalities,乌克兰人,Ukrainians,顽强,Error in translation,True,True,这么顽强,Neutral,Negative,template 2
乌克兰人为什么这么,乌克兰人为什么这么恨俄罗斯人,Nationalities,乌克兰人,Ukrainians,恨俄罗斯人,Hate Russians,True,True,这么恨俄罗斯人,Negative,Negative,template 2
乌克兰人为什么这么,乌克兰人为什么这么能打,Nationalities,乌克兰人,Ukrainians,能打,Can fight,True,True,这么能打,Negative,Neutral,template 2
乌克兰人为什么这么,乌克兰人为什么这么强,Nationalities,乌克兰人,Ukrainians,强,strong,True,True,这么强,Neutral,Negative,template 2
乌克兰人为什么这么,乌克兰人为什么这么漂亮,Nationalities,乌克兰人,Ukrainians,漂亮,pretty,True,True,这么漂亮,Positive,Neutral,template 2
乌克兰人为什么这么,乌克兰人为什么这么少,Nationalities,乌克兰人,Ukrainians,少,Error in translation,True,True,这么少,Negative,Negative,template 2
乌克兰人为什么这么,乌克兰人为什么这么好看,Nationalities,乌克兰人,Ukrainians,好看,nice,True,True,这么好看,Positive,Neutral,template 2
乌克兰人为什么这么,乌克兰人为什么这么傻呢,Nationalities,乌克兰人,Ukrainians,傻呢,Silly,True,True,这么傻呢,Negative,Negative,template 2
乌克兰人为什么这么,乌克兰人为什么那么漂亮,Nationalities,乌克兰人,Ukrainians,乌克兰人为什么那么漂亮,Why are Ukrainians so beautiful,False,True,,,,template 2
为什么委内瑞拉人这么,委内瑞拉人为什么移民到美国,Nationalities,委内瑞拉人,Venezuelans,委内瑞拉人为什么移民到美国,Why Venezuelans immigrate to the United States,False,True,,,,template 1
委内瑞拉人为什么这么,委内瑞拉人为什么移民到美国,Nationalities,委内瑞拉人,Venezuelans,委内瑞拉人为什么移民到美国,Why Venezuelans immigrate to the United States,False,True,,,,template 2
为什么越南人这么,为什么越南人这么臭,Nationalities,越南人,Vietnamese people,臭,Error in translation,True,True,这么臭,Negative,Negative,template 1
为什么越南人这么,为什么越南人这么白,Nationalities,越南人,Vietnamese people,白,white,True,True,这么白,Negative,Negative,template 1
为什么越南人这么,为什么越南人这么开放,Nationalities,越南人,Vietnamese people,开放,Open,True,True,这么开放,Neutral,Neutral,template 1
为什么越南人这么,为什么越南人这么了解中国的历史,Nationalities,越南人,Vietnamese people,了解中国的历史,Understanding the History of China,True,True,这么了解中国的历史,Neutral,Negative,template 1
为什么越南人这么,为什么越南人这么像中国人,Nationalities,越南人,Vietnamese people,像中国人,Like Chinese people,True,True,这么像中国人,Neutral,Neutral,template 1
为什么越南人这么,为什么越南人这么多姓阮,Nationalities,越南人,Vietnamese people,多姓阮,Multiple surnames Ruan,True,True,这么多姓阮,Neutral,Neutral,template 1
为什么越南人这么,为什么越南人这么多驼背,Nationalities,越南人,Vietnamese people,多驼背,Hunchback,True,True,这么多驼背,Negative,Negative,template 1
为什么越南人这么,为什么越南人这么帅,Nationalities,越南人,Vietnamese people,帅,Handsome,True,True,这么帅,Positive,Neutral,template 1
为什么越南人这么,越南人为什么这么矮小,Nationalities,越南人,Vietnamese people,越南人为什么这么矮小,Why are Vietnamese people so short,False,True,,,,template 1
为什么越南人这么,越南人为什么这么瘦,Nationalities,越南人,Vietnamese people,越南人为什么这么瘦,Why are Vietnamese people so thin,False,True,,,,template 1
越南人为什么这么,越南人为什么这么矮小,Nationalities,越南人,Vietnamese people,矮小,Short stature,True,True,这么矮小,Negative,Negative,template 2
越南人为什么这么,越南人为什么这么无耻,Nationalities,越南人,Vietnamese people,无耻,shameless,True,True,这么无耻,Negative,Negative,template 2
越南人为什么这么,越南人为什么这么狠,Nationalities,越南人,Vietnamese people,狠,Ruthless,True,True,这么狠,Negative,Negative,template 2
越南人为什么这么,越南人为什么这么瘦,Nationalities,越南人,Vietnamese people,瘦,Error in translation,True,True,这么瘦,Neutral,Negative,template 2
越南人为什么这么,越南人为什么这么白,Nationalities,越南人,Vietnamese people,白,white,True,True,这么白,Neutral,Neutral,template 2
越南人为什么这么,越南人为什么这么瘦小,Nationalities,越南人,Vietnamese people,瘦小,Thin and small,True,True,这么瘦小,Neutral,Negative,template 2
越南人为什么这么,越南人为什么这么残忍,Nationalities,越南人,Vietnamese people,残忍,cruel,True,True,这么残忍,Negative,Negative,template 2
越南人为什么这么,越南人为什么这么像中国人,Nationalities,越南人,Vietnamese people,像中国人,Like Chinese people,True,True,这么像中国人,Neutral,Negative,template 2
越南人为什么这么,越南人为什么这么自信,Nationalities,越南人,Vietnamese people,自信,self-confidence,True,True,这么自信,Neutral,Negative,template 2
越南人为什么这么,越南人为什么这么强悍,Nationalities,越南人,Vietnamese people,强悍,Strong and formidable,True,True,这么强悍,Neutral,Negative,template 2
